label,num_vert,max_degree,max_indegree,max_values,nodes,method,kind,query_type,filename,target,observed,barren,interval_result,time
hm_n9_mID2_mD6_mV4_nV4-1,4,6,2,4,9,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n9_mID2_mD6_mV4_nV4-1.uai,1,7 3 0,0,0.014404703178532187 0.4286363466374668 0.028683611637097605 0.6723454079034028 0.2646011705988549 0.9569116851843702,2992.0
hs_n10_mID2_mD6_mV4_nV4-1,4,6,2,4,10,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n10_mID2_mD6_mV4_nV4-1.uai,9,,0,0.013647022843266184 0.844965235880436 0.012360906362072965 0.9229647289836213 0.03735938731743231 0.9342004172112434,1771.0
hs_n10_mID2_mD6_mV4_nV4-1,4,6,2,4,10,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n10_mID2_mD6_mV4_nV4-1.uai,0,9,0,0.3753708391163222 0.7667317223684644 0.23326827763153557 0.6246291608836778,1392.0
hm_n10_mID2_mD6_mV4_nV4-1,4,6,2,4,10,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n10_mID2_mD6_mV4_nV4-1.uai,0,,4,0.02525545660378471 0.9536415246539445 0.014344448622812254 0.8269730883608528 0.020536031570214854 0.8445775899962102,1117.0
hm_n10_mID2_mD6_mV4_nV4-1,4,6,2,4,10,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n10_mID2_mD6_mV4_nV4-1.uai,2,6 4 3 0,0,,
hs_n4_mID4_mD6_mV4_nV4-1,4,6,4,4,4,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n4_mID4_mD6_mV4_nV4-1.uai,3,,0,0.050119314811999924 0.943002481504 0.013873155669999982 0.7176246475699997 0.01889330855200004 0.6662828073199992,435.0
hs_n4_mID4_mD6_mV4_nV4-1,4,6,4,4,4,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n4_mID4_mD6_mV4_nV4-1.uai,0,3,0,0.1716823467972896 0.8819969253082046 0.02248841072648591 0.791371472812495 0.03694618039021538 0.42897900013526913,517.0
hm_n4_mID4_mD6_mV4_nV4-1,4,6,4,4,4,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n4_mID4_mD6_mV4_nV4-1.uai,2,,0,0.07746094632000013 0.6369658318400002 0.36303416815999984 0.9225390536799999,320.0
hm_n4_mID4_mD6_mV4_nV4-1,4,6,4,4,4,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n4_mID4_mD6_mV4_nV4-1.uai,1,2,0,0.045387089783340384 0.6400483777531303 0.3599516222468697 0.9546129102166596,305.0
hs_n5_mID4_mD6_mV4_nV4-1,4,6,4,4,5,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n5_mID4_mD6_mV4_nV4-1.uai,4,,0,0.07890673838985983 0.302308798637708 0.07089532697261605 0.789168318651401 0.12651421158649934 0.583062305793476 0.005410731372239777 0.2027898439603001,671.0
hs_n5_mID4_mD6_mV4_nV4-1,4,6,4,4,5,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n5_mID4_mD6_mV4_nV4-1.uai,0,4,0,0.6831111924169304 0.8956801150610929 0.10431988493890715 0.3168888075830696,662.0
hm_n5_mID4_mD6_mV4_nV4-1,4,6,4,4,5,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n5_mID4_mD6_mV4_nV4-1.uai,4,,0,0.2273518229054121 0.823530302114496 0.17646969788550404 0.7726481770945879,462.0
hm_n5_mID4_mD6_mV4_nV4-1,4,6,4,4,5,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n5_mID4_mD6_mV4_nV4-1.uai,0,4,0,0.0026197406978128754 0.9212581562335364 0.004567937808620646 0.2215146483511413 0.013061582984059891 0.9899854511356322 0.0025027551273588957 0.9652874044336345,1229.0
hs_n6_mID4_mD6_mV4_nV4-1,4,6,4,4,6,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n6_mID4_mD6_mV4_nV4-1.uai,5,,0,0.034539087599659395 0.9208682961703399 0.014999861525571064 0.5606510363286228 0.021890457100930516 0.9395383241987662,963.0
hs_n6_mID4_mD6_mV4_nV4-1,4,6,4,4,6,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n6_mID4_mD6_mV4_nV4-1.uai,0,5,0,,
hm_n6_mID4_mD6_mV4_nV4-1,4,6,4,4,6,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n6_mID4_mD6_mV4_nV4-1.uai,3,,2,0.13797593485100013 0.644524884798 0.35547511520200004 0.8620240651489999,755.0
hm_n6_mID4_mD6_mV4_nV4-1,4,6,4,4,6,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n6_mID4_mD6_mV4_nV4-1.uai,0,4 3,0,0.03232721471773158 0.6379169014887092 0.034604845992422494 0.9055584547503712 0.015203311248531777 0.6087497321593677 0.011105427440254848 0.7202457190891073,7240.0
hs_n7_mID4_mD6_mV4_nV4-1,4,6,4,4,7,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n7_mID4_mD6_mV4_nV4-1.uai,6,,0,0.5709389381659545 0.878005006734049 0.12199499326595098 0.42906106183404547,578.0
hs_n7_mID4_mD6_mV4_nV4-1,4,6,4,4,7,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n7_mID4_mD6_mV4_nV4-1.uai,0,6,0,0.5675798211034571 0.9142588087804467 0.08574119121955326 0.43242017889654294,644.0
hm_n7_mID4_mD6_mV4_nV4-1,4,6,4,4,7,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n7_mID4_mD6_mV4_nV4-1.uai,2,,3,0.04282393468599994 0.607058491188 0.1273185726099998 0.7403189695239999 0.06348110311999994 0.7456207158700002,1346.0
hm_n7_mID4_mD6_mV4_nV4-1,4,6,4,4,7,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n7_mID4_mD6_mV4_nV4-1.uai,0,5 4 2,0,,
hs_n8_mID4_mD6_mV4_nV4-1,4,6,4,4,8,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n8_mID4_mD6_mV4_nV4-1.uai,7,,0,0.2211143932907773 0.8736404655889789 0.1263595344110211 0.7788856067092227,951.0
hs_n8_mID4_mD6_mV4_nV4-1,4,6,4,4,8,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n8_mID4_mD6_mV4_nV4-1.uai,0,7,0,,
hm_n8_mID4_mD6_mV4_nV4-1,4,6,4,4,8,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n8_mID4_mD6_mV4_nV4-1.uai,1,,2,0.19371557155951588 0.7032874410045333 0.2967125589954667 0.8062844284404841,584.0
hm_n8_mID4_mD6_mV4_nV4-1,4,6,4,4,8,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n8_mID4_mD6_mV4_nV4-1.uai,2,3 1,0,0.028090696443814657 0.9857813337639556 0.0018537155637940266 0.09599852117774113 0.0014548341968229853 0.4956170658352098 0.009615084442057435 0.8932649948999664,2093.0
hs_n9_mID4_mD6_mV4_nV4-1,4,6,4,4,9,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n9_mID4_mD6_mV4_nV4-1.uai,8,,0,0.03382824526220722 0.8284522246116921 0.0097831233194007 0.9055854618710668 0.014771599634247278 0.719367173563953,1803.0
hs_n9_mID4_mD6_mV4_nV4-1,4,6,4,4,9,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n9_mID4_mD6_mV4_nV4-1.uai,0,8,0,0.0 0.824918496250926 0.047329796443004765 0.752913967205102 0.11976737998181024 0.9209893417525767,1690.0
hm_n9_mID4_mD6_mV4_nV4-1,4,6,4,4,9,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n9_mID4_mD6_mV4_nV4-1.uai,2,,4,0.0412186707810111 0.756005166439412 0.08856401981155203 0.8211502826230501 0.02701868056312806 0.6537649449552281,798.0
hm_n9_mID4_mD6_mV4_nV4-1,4,6,4,4,9,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n9_mID4_mD6_mV4_nV4-1.uai,3,4 2 0,0,0.8187281844762555 0.9861409316291313 0.013859068370868716 0.18127181552374444,1702.0
hs_n10_mID4_mD6_mV4_nV4-1,4,6,4,4,10,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n10_mID4_mD6_mV4_nV4-1.uai,9,,0,0.0028381871184257517 0.010376089395986256 0.7909151139214416 0.8231468454063355 0.04720035035286139 0.15945182103306885 0.040390921542274916 0.1261555014514386,2394.0
hs_n10_mID4_mD6_mV4_nV4-1,4,6,4,4,10,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n10_mID4_mD6_mV4_nV4-1.uai,0,9,0,,
hm_n10_mID4_mD6_mV4_nV4-1,4,6,4,4,10,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n10_mID4_mD6_mV4_nV4-1.uai,4,,5,0.0181084201725601 0.70617757569968 0.07466033719671997 0.72973669386664 0.03319153558767994 0.8748073781018398,466.0
hm_n10_mID4_mD6_mV4_nV4-1,4,6,4,4,10,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n10_mID4_mD6_mV4_nV4-1.uai,3,9 8 4 2 1,0,,
hs_n4_mID6_mD6_mV4_nV4-1,4,6,6,4,4,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n4_mID6_mD6_mV4_nV4-1.uai,3,,0,0.035141362080000016 0.5308433208860001 0.024442604943999986 0.6466497458399998 0.08310069940800006 0.9253827670720001,477.0
hs_n4_mID6_mD6_mV4_nV4-1,4,6,6,4,4,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n4_mID6_mD6_mV4_nV4-1.uai,0,3,0,,
hm_n4_mID6_mD6_mV4_nV4-1,4,6,6,4,4,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n4_mID6_mD6_mV4_nV4-1.uai,1,,2,0.04711200000000003 0.8578820000000005 0.06410799999999994 0.7994290000000004 0.013283999999999806 0.7846200000000007,217.0
hm_n4_mID6_mD6_mV4_nV4-1,4,6,6,4,4,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n4_mID6_mD6_mV4_nV4-1.uai,0,3 2 1,0,0.0013820361780365004 0.997127736690995 2.569571146253855e-05 0.9692381478318572 0.0012005375142039065 0.9985740368303199,615.0
hs_n5_mID6_mD6_mV4_nV4-1,4,6,6,4,5,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n5_mID6_mD6_mV4_nV4-1.uai,4,,0,0.6262528309257002 0.870660083116524 0.129339916883476 0.37374716907429983,354.0
hs_n5_mID6_mD6_mV4_nV4-1,4,6,6,4,5,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n5_mID6_mD6_mV4_nV4-1.uai,0,4,0,0.0029701303901645305 0.9932304739338754 0.000969417263471628 0.7859249208743684 0.0 0.5629059010842055 0.005800108802652961 0.9394892150487213,653.0
hm_n5_mID6_mD6_mV4_nV4-1,4,6,6,4,5,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n5_mID6_mD6_mV4_nV4-1.uai,2,,1,0.007730093871999974 0.5424246749639998 0.07452035915600022 0.9457052134389998 0.013453532773999816 0.8474600405960001,536.0
hm_n5_mID6_mD6_mV4_nV4-1,4,6,6,4,5,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n5_mID6_mD6_mV4_nV4-1.uai,0,2 1,0,0.0013288380733136001 0.8263105335073389 0.0002508553346792267 0.0031164513839622146 0.00777872985775155 0.8697004146818694 0.013679714409569579 0.9863354216327508,1395.0
hs_n6_mID6_mD6_mV4_nV4-1,4,6,6,4,6,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n6_mID6_mD6_mV4_nV4-1.uai,5,,0,0.061218464952029844 0.5958971244488087 0.06832199901152546 0.7585933161561894 0.027704369247914275 0.7775381687023163,989.0
hs_n6_mID6_mD6_mV4_nV4-1,4,6,6,4,6,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n6_mID6_mD6_mV4_nV4-1.uai,0,5,0,0.03287148300796637 0.9033893284688571 0.007369590432012618 0.8894371723155272 0.013146904366089547 0.959758926560021,1219.0
hm_n6_mID6_mD6_mV4_nV4-1,4,6,6,4,6,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n6_mID6_mD6_mV4_nV4-1.uai,2,,2,0.02053097477900002 0.7847848948440006 0.017434079598999726 0.9385799222063701 0.0047333956750000225 0.8764817953580002 0.002711256575000268 0.5942584194000001,536.0
hm_n6_mID6_mD6_mV4_nV4-1,4,6,6,4,6,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n6_mID6_mD6_mV4_nV4-1.uai,5,4 2 0,0,7.901420541197078e-05 0.43469752216838853 0.05681524907478402 0.6744844943426748 8.286403602790773e-05 0.4975471964530106 0.08225356282647792 0.855600306083558,1797.0
hs_n7_mID6_mD6_mV4_nV4-1,4,6,6,4,7,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n7_mID6_mD6_mV4_nV4-1.uai,6,,0,0.3454259878759637 0.785713068819736 0.21428693118026398 0.6545740121240363,778.0
hs_n7_mID6_mD6_mV4_nV4-1,4,6,6,4,7,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n7_mID6_mD6_mV4_nV4-1.uai,0,6,0,0.08461598485190724 0.35218586478416114 0.6478141352158389 0.9153840151480928,1019.0
hm_n7_mID6_mD6_mV4_nV4-1,4,6,6,4,7,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n7_mID6_mD6_mV4_nV4-1.uai,6,,2,0.23968422453699068 0.8183395021114914 0.06979364742182594 0.5288729108945375 0.07027635960577 0.1862000516843137 0.019851575556014994 0.04524281288415814,1538.0
hm_n7_mID6_mD6_mV4_nV4-1,4,6,6,4,7,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n7_mID6_mD6_mV4_nV4-1.uai,1,6 4 0,0,0.010772751106031979 0.8532255438720922 0.004072293093351046 0.971926495441275 0.0006533058189452771 0.8336628309082668 0.007233320215794717 0.9773835506565813,3737.0
hs_n8_mID6_mD6_mV4_nV4-1,4,6,6,4,8,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n8_mID6_mD6_mV4_nV4-1.uai,7,,0,0.05673943449905626 0.7560486613943721 0.05492638147028312 0.7717105328824942 0.0656506322374545 0.7893225406135096,1008.0
hs_n8_mID6_mD6_mV4_nV4-1,4,6,6,4,8,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n8_mID6_mD6_mV4_nV4-1.uai,0,7,0,0.021741577410722964 0.7720701394938436 0.012684472242809554 0.42884622258581867 0.08376072177372743 0.5937422920517661 0.0018945885793630658 0.3622237577805932,1847.0
hm_n8_mID6_mD6_mV4_nV4-1,4,6,6,4,8,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n8_mID6_mD6_mV4_nV4-1.uai,3,,4,0.5590245037200002 0.8654112206900001 0.13458877930999993 0.44097549627999977,458.0
hm_n8_mID6_mD6_mV4_nV4-1,4,6,6,4,8,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n8_mID6_mD6_mV4_nV4-1.uai,1,7 6 3,0,,
hs_n9_mID6_mD6_mV4_nV4-1,4,6,6,4,9,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n9_mID6_mD6_mV4_nV4-1.uai,8,,0,0.014101880866495954 0.40736550214229966 0.010455031868665685 0.5423774282043389 0.017546958718757572 0.7962477350294223 0.05719867398286021 0.7367100160951034,1134.0
hs_n9_mID6_mD6_mV4_nV4-1,4,6,6,4,9,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n9_mID6_mD6_mV4_nV4-1.uai,0,8,0,0.0029912985915436837 0.7313154231462647 0.031530215962971266 0.2760486007843579 0.002937740094074439 0.9654314412604275,1202.0
hm_n9_mID6_mD6_mV4_nV4-1,4,6,6,4,9,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n9_mID6_mD6_mV4_nV4-1.uai,1,,2,0.38341798803121263 0.9247912956702514 0.07520870432974858 0.6165820119687874,492.0
hm_n9_mID6_mD6_mV4_nV4-1,4,6,6,4,9,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n9_mID6_mD6_mV4_nV4-1.uai,4,6 2 1,0,0.00060856058495234 0.19659522480973712 0.005819111090082344 0.9832014780590531 0.006494413489950899 0.9074563321266444 0.008431376614255711 0.5078780862511298,2097.0
hs_n10_mID6_mD6_mV4_nV4-1,4,6,6,4,10,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n10_mID6_mD6_mV4_nV4-1.uai,9,,0,0.13791121077898838 0.7234618567341276 0.27653814326587245 0.8620887892210116,1353.0
hs_n10_mID6_mD6_mV4_nV4-1,4,6,6,4,10,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n10_mID6_mD6_mV4_nV4-1.uai,0,9,0,,
hm_n10_mID6_mD6_mV4_nV4-1,4,6,6,4,10,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n10_mID6_mD6_mV4_nV4-1.uai,0,,4,0.03456894673628999 0.43653433139352293 0.11710814146080016 0.7431633964937497 0.0438058756861939 0.7541206003301407,838.0
hm_n10_mID6_mD6_mV4_nV4-1,4,6,6,4,10,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n10_mID6_mD6_mV4_nV4-1.uai,3,8 6 0,0,4.5210828253409636e-18 0.7159252737536244 0.018584064191009317 0.9139586980702851 0.05941236360883858 0.6647807312289364 0.0200168898807162 0.47347542081332705,2979.0
hs_n4_mID2_mD6_mV4_nV6-1,6,6,2,4,4,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n4_mID2_mD6_mV4_nV6-1.uai,3,,0,,
hs_n4_mID2_mD6_mV4_nV6-1,6,6,2,4,4,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n4_mID2_mD6_mV4_nV6-1.uai,0,3,0,,
hm_n4_mID2_mD6_mV4_nV6-1,6,6,2,4,4,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n4_mID2_mD6_mV4_nV6-1.uai,2,,0,0.007148007876000318 0.9538684922859983 0.011887967626000263 0.966173893144 0.008592235579999977 0.9554978631360003,1281.0
hm_n4_mID2_mD6_mV4_nV6-1,6,6,2,4,4,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n4_mID2_mD6_mV4_nV6-1.uai,0,2,0,,
hs_n5_mID2_mD6_mV4_nV6-1,6,6,2,4,5,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n5_mID2_mD6_mV4_nV6-1.uai,4,,0,,
hs_n5_mID2_mD6_mV4_nV6-1,6,6,2,4,5,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n5_mID2_mD6_mV4_nV6-1.uai,0,4,0,,
hm_n5_mID2_mD6_mV4_nV6-1,6,6,2,4,5,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n5_mID2_mD6_mV4_nV6-1.uai,1,,2,0.006194000000000014 0.5632256850000018 0.018883195000000616 0.7972517959999998 0.004651980000001787 0.9044801799999993 0.004009104999999922 0.9426427899999958,548.0
hm_n5_mID2_mD6_mV4_nV6-1,6,6,2,4,5,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n5_mID2_mD6_mV4_nV6-1.uai,0,2 1,0,,
hs_n6_mID2_mD6_mV4_nV6-1,6,6,2,4,6,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n6_mID2_mD6_mV4_nV6-1.uai,5,,0,0.12018581416607606 0.9060031345781054 0.00130224758507662 0.09588436321919958 0.029343331727908477 0.8463549370244263 0.017581443881543805 0.5186097805445317,880.0
hs_n6_mID2_mD6_mV4_nV6-1,6,6,2,4,6,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n6_mID2_mD6_mV4_nV6-1.uai,0,5,0,,
hm_n6_mID2_mD6_mV4_nV6-1,6,6,2,4,6,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n6_mID2_mD6_mV4_nV6-1.uai,1,,3,0.004385444000000212 0.9527025240000004 0.0062733080000000815 0.9499253119999987 0.00867129599999981 0.8845253579999997,411.0
hm_n6_mID2_mD6_mV4_nV6-1,6,6,2,4,6,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n6_mID2_mD6_mV4_nV6-1.uai,2,4 1 0,0,,
hs_n7_mID2_mD6_mV4_nV6-1,6,6,2,4,7,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n7_mID2_mD6_mV4_nV6-1.uai,6,,0,0.5379131480499928 0.7645616631585496 0.23543833684145044 0.46208685195000715,797.0
hs_n7_mID2_mD6_mV4_nV6-1,6,6,2,4,7,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n7_mID2_mD6_mV4_nV6-1.uai,0,6,0,,
hm_n7_mID2_mD6_mV4_nV6-1,6,6,2,4,7,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n7_mID2_mD6_mV4_nV6-1.uai,4,,1,0.015955726707764413 0.45908382905029976 0.07150444860688317 0.5674093293199356 0.04119180119608491 0.7203130090868376 0.005216490268798864 0.5833278315778316,1162.0
hm_n7_mID2_mD6_mV4_nV6-1,6,6,2,4,7,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n7_mID2_mD6_mV4_nV6-1.uai,2,4 1,0,,
hs_n8_mID2_mD6_mV4_nV6-1,6,6,2,4,8,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n8_mID2_mD6_mV4_nV6-1.uai,7,,0,0.013417481945163885 0.4249209198679015 0.13986026648354127 0.8253756502316342 0.046383551000181995 0.7256528944576562 0.011600066165032352 0.7966993784643852,1860.0
hs_n8_mID2_mD6_mV4_nV6-1,6,6,2,4,8,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n8_mID2_mD6_mV4_nV6-1.uai,0,7,0,,
hm_n8_mID2_mD6_mV4_nV6-1,6,6,2,4,8,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n8_mID2_mD6_mV4_nV6-1.uai,2,,4,,
hm_n8_mID2_mD6_mV4_nV6-1,6,6,2,4,8,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n8_mID2_mD6_mV4_nV6-1.uai,1,5 4 2,0,,
hs_n9_mID2_mD6_mV4_nV6-1,6,6,2,4,9,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n9_mID2_mD6_mV4_nV6-1.uai,8,,0,0.22305935940359986 0.7815017725482398 0.2184982274517602 0.7769406405964001,987.0
hs_n9_mID2_mD6_mV4_nV6-1,6,6,2,4,9,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n9_mID2_mD6_mV4_nV6-1.uai,0,8,0,,
hm_n9_mID2_mD6_mV4_nV6-1,6,6,2,4,9,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n9_mID2_mD6_mV4_nV6-1.uai,0,,3,0.015746586910978678 0.6896442218228866 0.014960006629708348 0.6615271788901307 0.014872029136124865 0.8454126517014753 0.017320953701041322 0.7805879112987597,1225.0
hm_n9_mID2_mD6_mV4_nV6-1,6,6,2,4,9,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n9_mID2_mD6_mV4_nV6-1.uai,1,7 3 0,0,,
hs_n10_mID2_mD6_mV4_nV6-1,6,6,2,4,10,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n10_mID2_mD6_mV4_nV6-1.uai,9,,0,0.01534682790398538 0.8920966352358605 0.014037434094674077 0.9095330682212498 0.01111945297747373 0.8073380165440209,1801.0
hs_n10_mID2_mD6_mV4_nV6-1,6,6,2,4,10,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n10_mID2_mD6_mV4_nV6-1.uai,0,9,0,,
hm_n10_mID2_mD6_mV4_nV6-1,6,6,2,4,10,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n10_mID2_mD6_mV4_nV6-1.uai,0,,4,0.025101257281125413 0.917225352347402 0.01772576668424974 0.9349316442708039 0.0014896637180354141 0.9264757153120963,1425.0
hm_n10_mID2_mD6_mV4_nV6-1,6,6,2,4,10,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n10_mID2_mD6_mV4_nV6-1.uai,2,6 4 3 0,0,,
hs_n4_mID4_mD6_mV4_nV6-1,6,6,4,4,4,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n4_mID4_mD6_mV4_nV6-1.uai,3,,0,0.019626561216000957 0.9160219813420002 0.016639773341000065 0.8564870351850004 0.027969161569000194 0.8067122587839998,571.0
hs_n4_mID4_mD6_mV4_nV6-1,6,6,4,4,4,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n4_mID4_mD6_mV4_nV6-1.uai,0,3,0,,
hm_n4_mID4_mD6_mV4_nV6-1,6,6,4,4,4,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n4_mID4_mD6_mV4_nV6-1.uai,2,,0,0.29976674647999996 0.846586271676 0.15341372832400002 0.70023325352,256.0
hm_n4_mID4_mD6_mV4_nV6-1,6,6,4,4,4,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n4_mID4_mD6_mV4_nV6-1.uai,1,2,0,0.4462033087995402 0.8349573666881267 0.1650426333118733 0.5537966912004598,323.0
hs_n5_mID4_mD6_mV4_nV6-1,6,6,4,4,5,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n5_mID4_mD6_mV4_nV6-1.uai,4,,0,0.053605443547149544 0.5496524150626595 0.0016660541235406128 0.03467710001700809 0.3766233160249436 0.9421743760411246 0.0025541262881852676 0.3787497085546351,885.0
hs_n5_mID4_mD6_mV4_nV6-1,6,6,4,4,5,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n5_mID4_mD6_mV4_nV6-1.uai,0,4,0,,
hm_n5_mID4_mD6_mV4_nV6-1,6,6,4,4,5,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n5_mID4_mD6_mV4_nV6-1.uai,4,,0,0.22227144238095997 0.911647171428352 0.08835282857164795 0.77772855761904,612.0
hm_n5_mID4_mD6_mV4_nV6-1,6,6,4,4,5,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n5_mID4_mD6_mV4_nV6-1.uai,0,4,0,,
hs_n6_mID4_mD6_mV4_nV6-1,6,6,4,4,6,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n6_mID4_mD6_mV4_nV6-1.uai,5,,0,,
hs_n6_mID4_mD6_mV4_nV6-1,6,6,4,4,6,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n6_mID4_mD6_mV4_nV6-1.uai,0,5,0,,
hm_n6_mID4_mD6_mV4_nV6-1,6,6,4,4,6,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n6_mID4_mD6_mV4_nV6-1.uai,3,,2,,
hm_n6_mID4_mD6_mV4_nV6-1,6,6,4,4,6,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n6_mID4_mD6_mV4_nV6-1.uai,0,4 3,0,,
hs_n7_mID4_mD6_mV4_nV6-1,6,6,4,4,7,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n7_mID4_mD6_mV4_nV6-1.uai,6,,0,0.6546983665969357 0.8290516538318479 0.17094834616815213 0.3453016334030643,681.0
hs_n7_mID4_mD6_mV4_nV6-1,6,6,4,4,7,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n7_mID4_mD6_mV4_nV6-1.uai,0,6,0,,
hm_n7_mID4_mD6_mV4_nV6-1,6,6,4,4,7,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n7_mID4_mD6_mV4_nV6-1.uai,2,,3,0.03551786966051782 0.744032785663243 0.03134782760634788 0.8425769900885431 0.014505983743377632 0.8059702385567266,1704.0
hm_n7_mID4_mD6_mV4_nV6-1,6,6,4,4,7,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n7_mID4_mD6_mV4_nV6-1.uai,0,5 4 2,0,,
hs_n8_mID4_mD6_mV4_nV6-1,6,6,4,4,8,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n8_mID4_mD6_mV4_nV6-1.uai,7,,0,0.04254020043295865 0.7564067829245671 0.2435932170754329 0.9574597995670413,1071.0
