label,num_vert,max_degree,max_indegree,max_values,nodes,method,kind,query_type,filename,target,observed,barren,interval_result,time
vm_n9_mID4_mD6_mV4_nV2-1,2,6,4,4,9,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n9_mID4_mD6_mV4_nV2-1.uai,2,,4,0.14559710690753003 0.6923534565290412 0.09252601199388501 0.5214263461493597 0.08368419816611326 0.5197042572652985,266138.0
vm_n9_mID4_mD6_mV4_nV2-1,2,6,4,4,9,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n9_mID4_mD6_mV4_nV2-1.uai,3,4 2 0,0,0.03691866668840607 0.9993330470167971 0.0006669529832028632 0.9630813333115938,457.0
vs_n9_mID4_mD6_mV4_nV2-1,2,6,4,4,9,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n9_mID4_mD6_mV4_nV2-1.uai,8,,0,0.2598389249802547 0.5996717970634904 0.29634657996060954 0.6505868184560213 0.036632714279189814 0.17133386901435624,141.0
vs_n9_mID4_mD6_mV4_nV2-1,2,6,4,4,9,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n9_mID4_mD6_mV4_nV2-1.uai,0,8,0,0.088953641379287 0.8609857368085143 0.03500419212280629 0.09400246398551534 0.10401007106867945 0.8170438946351978,352.0
vm_n9_mID4_mD6_mV4_nV2-1,2,6,4,4,9,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n9_mID4_mD6_mV4_nV2-1.uai,2,,4,0.2231564272266038 0.6744370569709836 0.11026344775276552 0.5100049723694506 0.10164665934954975 0.4763762163418037,473.0
vm_n9_mID4_mD6_mV4_nV2-1,2,6,4,4,9,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n9_mID4_mD6_mV4_nV2-1.uai,3,4 2 0,0,0.09135433380363037 0.9926356198628369 0.0073643801371631274 0.9086456661963696,392.0
vs_n10_mID4_mD6_mV4_nV2-1,2,6,4,4,10,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n10_mID4_mD6_mV4_nV2-1.uai,9,,0,0.1194877964306255 0.5791377507361095 0.019272080000821926 0.3723290399284923 0.018487796430625467 0.45830157776137387 0.14125074798911397 0.5773931198471214,232.0
vs_n10_mID4_mD6_mV4_nV2-1,2,6,4,4,10,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n10_mID4_mD6_mV4_nV2-1.uai,0,9,0,0.14697972933062828 0.678038902802894 0.3219610971971061 0.8530202706693716,357.0
vm_n10_mID4_mD6_mV4_nV2-1,2,6,4,4,10,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n10_mID4_mD6_mV4_nV2-1.uai,4,,5,0.07047696100623 0.49518750428615016 0.13888486675171005 0.4045723778957001 0.36592762896214004 0.5249506610980702,97.0
vm_n10_mID4_mD6_mV4_nV2-1,2,6,4,4,10,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n10_mID4_mD6_mV4_nV2-1.uai,3,9 8 4 2 1,0,,
vs_n10_mID4_mD6_mV4_nV2-1,2,6,4,4,10,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n10_mID4_mD6_mV4_nV2-1.uai,9,,0,0.15024783157538005 0.5158568291673599 0.01980279392637471 0.3557054623602133 0.024823933781773354 0.4520648910670065 0.18067525648447683 0.5362546957199755,144.0
vs_n10_mID4_mD6_mV4_nV2-1,2,6,4,4,10,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n10_mID4_mD6_mV4_nV2-1.uai,0,9,0,0.14699979754724699 0.6780054410909239 0.32199455890907613 0.853000202452753,226.0
vm_n10_mID4_mD6_mV4_nV2-1,2,6,4,4,10,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n10_mID4_mD6_mV4_nV2-1.uai,4,,5,0.087166102607415 0.46781260554054505 0.15329182140436304 0.39520724807633 0.37889557305509197 0.517626649316255,98.0
vm_n10_mID4_mD6_mV4_nV2-1,2,6,4,4,10,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n10_mID4_mD6_mV4_nV2-1.uai,3,9 8 4 2 1,0,,
vs_n4_mID6_mD6_mV4_nV2-1,2,6,6,4,4,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n4_mID6_mD6_mV4_nV2-1.uai,3,,0,0.195355357116 0.792831737225375 0.05376528885999999 0.3911771109725 0.124793013248375 0.571792394152,170.0
vs_n4_mID6_mD6_mV4_nV2-1,2,6,6,4,4,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n4_mID6_mD6_mV4_nV2-1.uai,0,3,0,0.3781110051142448 0.7772809486339874 0.09352664710843228 0.5796387559357615 0.039232440732276656 0.16919495524718772,553.0
vm_n4_mID6_mD6_mV4_nV2-1,2,6,6,4,4,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n4_mID6_mD6_mV4_nV2-1.uai,1,,2,0.042470999999999995 0.10747000000000001 0.06343700000000001 0.907669 0.04986 0.883714,82.0
vm_n4_mID6_mD6_mV4_nV2-1,2,6,6,4,4,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n4_mID6_mD6_mV4_nV2-1.uai,0,3 2 1,0,0.015124098020675047 0.9994160859012416 0.0002870523533126588 0.637410800754999 0.00024015382766774413 0.9814755690191812,43.0
vs_n4_mID6_mD6_mV4_nV2-1,2,6,6,4,4,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n4_mID6_mD6_mV4_nV2-1.uai,3,,0,0.195355357116 0.70789773655025 0.07411783201149999 0.3749928850853438 0.1379092017629375 0.571792394152,101.0
vs_n4_mID6_mD6_mV4_nV2-1,2,6,6,4,4,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n4_mID6_mD6_mV4_nV2-1.uai,0,3,0,0.39364499408903797 0.7540633381582429 0.10219549872412359 0.5640669604949916 0.040358926399141626 0.16027988451006217,544.0
vm_n4_mID6_mD6_mV4_nV2-1,2,6,6,4,4,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n4_mID6_mD6_mV4_nV2-1.uai,1,,2,0.042470999999999995 0.10747000000000001 0.06832150000000002 0.907669 0.04986 0.88242825,76.0
vm_n4_mID6_mD6_mV4_nV2-1,2,6,6,4,4,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n4_mID6_mD6_mV4_nV2-1.uai,0,3 2 1,0,0.015124098020675047 0.9994160859012416 0.0002870523533126588 0.637410800754999 0.00024015382766774413 0.9814755690191812,43.0
vs_n5_mID6_mD6_mV4_nV2-1,2,6,6,4,5,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n5_mID6_mD6_mV4_nV2-1.uai,4,,0,0.099597551289386 0.854805648275936 0.14519435172406397 0.9004024487106139,103.0
vs_n5_mID6_mD6_mV4_nV2-1,2,6,6,4,5,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n5_mID6_mD6_mV4_nV2-1.uai,0,4,0,0.5443673073367483 0.7226578172561475 0.015042881503957209 0.1366017978377568 0.10548922161463432 0.33292714676169566 0.0375945278469743 0.10766266439759879,303.0
vm_n5_mID6_mD6_mV4_nV2-1,2,6,6,4,5,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n5_mID6_mD6_mV4_nV2-1.uai,2,,1,0.0992068596765 0.4000447891281251 0.1648397989683125 0.48033923757325003 0.21293985288675 0.6961893776265,170.0
vm_n5_mID6_mD6_mV4_nV2-1,2,6,6,4,5,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n5_mID6_mD6_mV4_nV2-1.uai,0,2 1,0,,
vs_n5_mID6_mD6_mV4_nV2-1,2,6,6,4,5,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n5_mID6_mD6_mV4_nV2-1.uai,4,,0,0.099597551289386 0.809638308428836 0.19036169157116398 0.9004024487106139,98.0
vs_n5_mID6_mD6_mV4_nV2-1,2,6,6,4,5,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n5_mID6_mD6_mV4_nV2-1.uai,0,4,0,0.5548940881196893 0.7217292591315209 0.016498505276654366 0.1278925433113811 0.10916687192234355 0.3273813050612027 0.04121132563475451 0.10122610154245357,303.0
vm_n5_mID6_mD6_mV4_nV2-1,2,6,6,4,5,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n5_mID6_mD6_mV4_nV2-1.uai,2,,1,0.10467332509622655 0.39449387347578124 0.19114448908664067 0.4315180923998438 0.23808504475378903 0.6691630029881562,128.0
vm_n5_mID6_mD6_mV4_nV2-1,2,6,6,4,5,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n5_mID6_mD6_mV4_nV2-1.uai,0,2 1,0,,
vs_n6_mID6_mD6_mV4_nV2-1,2,6,6,4,6,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n6_mID6_mD6_mV4_nV2-1.uai,5,,0,0.18798081409617523 0.5228643533197566 0.09239427906510078 0.7334604796163411 0.07077517088936545 0.4714717137027694,222.0
vs_n6_mID6_mD6_mV4_nV2-1,2,6,6,4,6,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n6_mID6_mD6_mV4_nV2-1.uai,0,5,0,0.26501073670767566 0.615980412988364 0.051013783536570254 0.2226012254668973 0.33273023746296404 0.517019270744942,566.0
vm_n6_mID6_mD6_mV4_nV2-1,2,6,6,4,6,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n6_mID6_mD6_mV4_nV2-1.uai,2,,2,,
vm_n6_mID6_mD6_mV4_nV2-1,2,6,6,4,6,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n6_mID6_mD6_mV4_nV2-1.uai,5,4 2 0,0,,
vs_n6_mID6_mD6_mV4_nV2-1,2,6,6,4,6,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n6_mID6_mD6_mV4_nV2-1.uai,5,,0,0.22139732211989527 0.44129906522607754 0.13281175745015342 0.6346001193248865 0.10827587903210495 0.4426541916999684,142.0
vs_n6_mID6_mD6_mV4_nV2-1,2,6,6,4,6,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n6_mID6_mD6_mV4_nV2-1.uai,0,5,0,0.26521967273366964 0.6136101797787946 0.05100002085381234 0.2184795719814418 0.3351017925825956 0.5167439151861817,348.0
vm_n6_mID6_mD6_mV4_nV2-1,2,6,6,4,6,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n6_mID6_mD6_mV4_nV2-1.uai,2,,2,0.20348115885871682 0.6569172523662754 0.018448359797343748 0.03250901655984374 0.12121614633078123 0.6867880391906153 0.07575504079234373 0.38537462437604686,17116.0
vm_n6_mID6_mD6_mV4_nV2-1,2,6,6,4,6,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n6_mID6_mD6_mV4_nV2-1.uai,5,4 2 0,0,,
vs_n7_mID6_mD6_mV4_nV2-1,2,6,6,4,7,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n7_mID6_mD6_mV4_nV2-1.uai,6,,0,0.3591238318163326 0.7027456522880237 0.29725434771197634 0.6408761681836673,300.0
vs_n7_mID6_mD6_mV4_nV2-1,2,6,6,4,7,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n7_mID6_mD6_mV4_nV2-1.uai,0,6,0,0.5562061581623964 0.6352531872309769 0.3647468127690231 0.4437938418376036,485.0
vm_n7_mID6_mD6_mV4_nV2-1,2,6,6,4,7,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n7_mID6_mD6_mV4_nV2-1.uai,6,,2,,
vm_n7_mID6_mD6_mV4_nV2-1,2,6,6,4,7,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n7_mID6_mD6_mV4_nV2-1.uai,1,6 4 0,0,,
vs_n7_mID6_mD6_mV4_nV2-1,2,6,6,4,7,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n7_mID6_mD6_mV4_nV2-1.uai,6,,0,0.3601554137937113 0.6922098145694209 0.3077901854305792 0.6398445862062887,175.0
vs_n7_mID6_mD6_mV4_nV2-1,2,6,6,4,7,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n7_mID6_mD6_mV4_nV2-1.uai,0,6,0,0.5689919213835044 0.5706633764899662 0.42933662351003377 0.43100807861649554,348.0
vm_n7_mID6_mD6_mV4_nV2-1,2,6,6,4,7,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n7_mID6_mD6_mV4_nV2-1.uai,6,,2,0.10476050352295233 0.2117306087779306 0.27785014778567746 0.6857788955330831 0.1106883129629962 0.25689823064269746 0.06320573813411522 0.25625949114764524,1791.0
vm_n7_mID6_mD6_mV4_nV2-1,2,6,6,4,7,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n7_mID6_mD6_mV4_nV2-1.uai,1,6 4 0,0,,
vs_n8_mID6_mD6_mV4_nV2-1,2,6,6,4,8,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n8_mID6_mD6_mV4_nV2-1.uai,7,,0,0.12397865369160642 0.4193208489192337 0.09525498675110758 0.7723756693380823 0.08322187661366609 0.6581379117619025,157.0
vs_n8_mID6_mD6_mV4_nV2-1,2,6,6,4,8,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n8_mID6_mD6_mV4_nV2-1.uai,0,7,0,0.06495871895964417 0.12507006604930415 0.08586978611408426 0.11104008456330797 0.048948968049273775 0.5320898957959415 0.23188339667609562 0.8002225268769978,573.0
vm_n8_mID6_mD6_mV4_nV2-1,2,6,6,4,8,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n8_mID6_mD6_mV4_nV2-1.uai,3,,4,0.21493409757999998 0.79920723512 0.20079276488000003 0.78506590242,94.0
vm_n8_mID6_mD6_mV4_nV2-1,2,6,6,4,8,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n8_mID6_mD6_mV4_nV2-1.uai,1,7 6 3,0,0.005729240482005565 0.9366057820542795 0.0026952927968286688 0.9644201047604369 0.02125328471850849 0.9162125528187451 0.0008307137396726038 0.8000780953251666,105.0
vs_n8_mID6_mD6_mV4_nV2-1,2,6,6,4,8,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n8_mID6_mD6_mV4_nV2-1.uai,7,,0,0.14211444602329595 0.4100546633283698 0.1062307627956894 0.7059974912018433 0.11741305064304589 0.6537093385738962,118.0
vs_n8_mID6_mD6_mV4_nV2-1,2,6,6,4,8,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n8_mID6_mD6_mV4_nV2-1.uai,0,7,0,0.06492794587927808 0.1250017331538003 0.08568819271036643 0.1110035661390062 0.048825057806672394 0.5320240959134696 0.23197203077555426 0.8005588036036828,509.0
vm_n8_mID6_mD6_mV4_nV2-1,2,6,6,4,8,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n8_mID6_mD6_mV4_nV2-1.uai,3,,4,0.21493409757999998 0.79920723512 0.20079276488000003 0.78506590242,100.0
vm_n8_mID6_mD6_mV4_nV2-1,2,6,6,4,8,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n8_mID6_mD6_mV4_nV2-1.uai,1,7 6 3,0,0.005729240482005565 0.9366057820542795 0.0026952927968286688 0.9644201047604369 0.02125328471850849 0.9162125528187451 0.0008307137396726038 0.8000780953251666,102.0
vs_n9_mID6_mD6_mV4_nV2-1,2,6,6,4,9,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n9_mID6_mD6_mV4_nV2-1.uai,8,,0,0.04662721303503112 0.8296993061912747 0.03493441370309472 0.22608326333255968 0.026841905470363196 0.20357069326499053 0.029851706626262513 0.781881883010961,113.0
vs_n9_mID6_mD6_mV4_nV2-1,2,6,6,4,9,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n9_mID6_mD6_mV4_nV2-1.uai,0,8,0,0.36996333295617395 0.49702702743001637 0.3819846805878761 0.6030343179547144 0.026996877258291047 0.1210070517673032,238.0
vm_n9_mID6_mD6_mV4_nV2-1,2,6,6,4,9,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n9_mID6_mD6_mV4_nV2-1.uai,1,,2,0.4586634551412286 0.7662573050077671 0.2337426949922331 0.5413365448587711,90.0
vm_n9_mID6_mD6_mV4_nV2-1,2,6,6,4,9,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n9_mID6_mD6_mV4_nV2-1.uai,4,6 2 1,0,0.012135536076606387 0.04280987717073162 0.0029839718056814345 0.007029912774251355 0.9413847241408347 0.9789082011766709 0.003352618034143455 0.010289706804705569,23388.0
vs_n9_mID6_mD6_mV4_nV2-1,2,6,6,4,9,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n9_mID6_mD6_mV4_nV2-1.uai,8,,0,0.05809811266883467 0.8182243585383592 0.0349354763081116 0.21923093235699273 0.03709422492060441 0.20334564961019755 0.058427652492187405 0.7818801963363308,89.0
vs_n9_mID6_mD6_mV4_nV2-1,2,6,6,4,9,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n9_mID6_mD6_mV4_nV2-1.uai,0,8,0,0.4269033839396188 0.4278650490093122 0.5023079252706067 0.504033901563478 0.0690627144969031 0.06982702572008105,145.0
vm_n9_mID6_mD6_mV4_nV2-1,2,6,6,4,9,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n9_mID6_mD6_mV4_nV2-1.uai,1,,2,0.4586634551412286 0.7662573050077671 0.2337426949922331 0.5413365448587711,95.0
vm_n9_mID6_mD6_mV4_nV2-1,2,6,6,4,9,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n9_mID6_mD6_mV4_nV2-1.uai,4,6 2 1,0,0.017464496391343072 0.04099460288146003 0.0033907755588774807 0.006851443609230919 0.9431120573945515 0.974276993701578 0.004867734348201485 0.009041896114757518,12746.0
vs_n10_mID6_mD6_mV4_nV2-1,2,6,6,4,10,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n10_mID6_mD6_mV4_nV2-1.uai,9,,0,0.47634022818746014 0.8890940374905749 0.11090596250942529 0.5236597718125399,171.0
vs_n10_mID6_mD6_mV4_nV2-1,2,6,6,4,10,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n10_mID6_mD6_mV4_nV2-1.uai,0,9,0,0.04898301908311173 0.4263683506397351 0.0009988905661650375 0.08101398787865605 0.01799437751630405 0.09301011185504479 0.5546383812777959 0.7770061503601653,687.0
vm_n10_mID6_mD6_mV4_nV2-1,2,6,6,4,10,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n10_mID6_mD6_mV4_nV2-1.uai,0,,4,,
vm_n10_mID6_mD6_mV4_nV2-1,2,6,6,4,10,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n10_mID6_mD6_mV4_nV2-1.uai,3,8 6 0,0,0.121776242908128 0.4330813149314113 0.1658614972222026 0.736486756213616 0.03765631307426616 0.5508283289583029 0.0147417587383755 0.25253640061774996,15212.0
vs_n10_mID6_mD6_mV4_nV2-1,2,6,6,4,10,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n10_mID6_mD6_mV4_nV2-1.uai,9,,0,0.47961027865477074 0.8878321354712944 0.1121678645287056 0.5203897213452292,120.0
vs_n10_mID6_mD6_mV4_nV2-1,2,6,6,4,10,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n10_mID6_mD6_mV4_nV2-1.uai,0,9,0,0.0489776986829388 0.42606737051095345 0.0009997202385168644 0.08101650283659141 0.017998362537356823 0.0929996854848003 0.5549345467131729 0.7770113036373457,647.0
vm_n10_mID6_mD6_mV4_nV2-1,2,6,6,4,10,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n10_mID6_mD6_mV4_nV2-1.uai,0,,4,0.06998139167992605 0.24404061632052432 0.31221294731776267 0.6095945111282599 0.1936164834298731 0.596952205311294,46832.0
vm_n10_mID6_mD6_mV4_nV2-1,2,6,6,4,10,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n10_mID6_mD6_mV4_nV2-1.uai,3,8 6 0,0,0.13304960462428314 0.3214501507714683 0.22681344318467156 0.580693306196502 0.0687381793204819 0.44535788130868464 0.029118363711547832 0.19477907088236054,2196.0
vs_n4_mID2_mD6_mV4_nV4-1,4,6,2,4,4,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n4_mID2_mD6_mV4_nV4-1.uai,3,,0,0.020559334811000002 0.59617816454225 0.40382183545775 0.979440665189,1448.0
vs_n4_mID2_mD6_mV4_nV4-1,4,6,2,4,4,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n4_mID2_mD6_mV4_nV4-1.uai,0,3,0,,
vm_n4_mID2_mD6_mV4_nV4-1,4,6,2,4,4,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n4_mID2_mD6_mV4_nV4-1.uai,2,,0,0.04350736740789844 0.7995289756709868 0.030424504997363037 0.7702110769057559 0.04613574440328516 0.8032147559747207,56680.0
vm_n4_mID2_mD6_mV4_nV4-1,4,6,2,4,4,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n4_mID2_mD6_mV4_nV4-1.uai,0,2,0,,
vs_n4_mID2_mD6_mV4_nV4-1,4,6,2,4,4,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n4_mID2_mD6_mV4_nV4-1.uai,3,,0,0.020617481470999992 0.59617816454225 0.40382183545775 0.9793825185289997,1420.0
vs_n4_mID2_mD6_mV4_nV4-1,4,6,2,4,4,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n4_mID2_mD6_mV4_nV4-1.uai,0,3,0,,
vm_n4_mID2_mD6_mV4_nV4-1,4,6,2,4,4,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n4_mID2_mD6_mV4_nV4-1.uai,2,,0,0.08836182087818847 0.6690081943995092 0.0946158988955293 0.6594679422798017 0.06402421002158644 0.7034247627069488,6697.0
vm_n4_mID2_mD6_mV4_nV4-1,4,6,2,4,4,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n4_mID2_mD6_mV4_nV4-1.uai,0,2,0,,
vs_n5_mID2_mD6_mV4_nV4-1,4,6,2,4,5,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n5_mID2_mD6_mV4_nV4-1.uai,4,,0,0.01154537743545455 0.8000441195219509 0.013699895473050125 0.7891969802466422 0.030230459414864568 0.9395206394622934,17067.0
vs_n5_mID2_mD6_mV4_nV4-1,4,6,2,4,5,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n5_mID2_mD6_mV4_nV4-1.uai,0,4,0,,
vm_n5_mID2_mD6_mV4_nV4-1,4,6,2,4,5,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n5_mID2_mD6_mV4_nV4-1.uai,1,,2,0.01883757425 0.412485245890625 0.03825293339062501 0.4538998038671875 0.13023456715625 0.836161127375 0.015203660750000004 0.5311004634453127,9911.0
vm_n5_mID2_mD6_mV4_nV4-1,4,6,2,4,5,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n5_mID2_mD6_mV4_nV4-1.uai,0,2 1,0,0.003465193794474017 0.9965015997513536 0.0034984002486464117 0.996534806205526,2043.0
vs_n5_mID2_mD6_mV4_nV4-1,4,6,2,4,5,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n5_mID2_mD6_mV4_nV4-1.uai,4,,0,0.022034188358181068 0.7281190711580773 0.018733941920424154 0.7094042183719047 0.047550166483695734 0.8362418989025372,3657.0
vs_n5_mID2_mD6_mV4_nV4-1,4,6,2,4,5,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n5_mID2_mD6_mV4_nV4-1.uai,0,4,0,,
vm_n5_mID2_mD6_mV4_nV4-1,4,6,2,4,5,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n5_mID2_mD6_mV4_nV4-1.uai,1,,2,0.08765235128125001 0.2920076874375 0.034755183095703135 0.4538998038671875 0.27239161725000005 0.7437762959257814 0.039082266968749994 0.3720401891606445,2055.0
vm_n5_mID2_mD6_mV4_nV4-1,4,6,2,4,5,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n5_mID2_mD6_mV4_nV4-1.uai,0,2 1,0,0.003465193794474017 0.9965015997513536 0.0034984002486464117 0.996534806205526,1870.0
vs_n6_mID2_mD6_mV4_nV4-1,4,6,2,4,6,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n6_mID2_mD6_mV4_nV4-1.uai,5,,0,0.1409151824736668 0.7191235579224617 0.03508252530797581 0.29339443745987787 0.047511133310723395 0.34178545773653524 0.06424168249859973 0.5892011171978799,679.0
vs_n6_mID2_mD6_mV4_nV4-1,4,6,2,4,6,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n6_mID2_mD6_mV4_nV4-1.uai,0,5,0,,
vm_n6_mID2_mD6_mV4_nV4-1,4,6,2,4,6,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n6_mID2_mD6_mV4_nV4-1.uai,1,,3,0.026045810000000006 0.8079040737500002 0.049720412000000005 0.866277854 0.063017526 0.841484065625,364.0
vm_n6_mID2_mD6_mV4_nV4-1,4,6,2,4,6,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n6_mID2_mD6_mV4_nV4-1.uai,2,4 1 0,0,,
vs_n6_mID2_mD6_mV4_nV4-1,4,6,2,4,6,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n6_mID2_mD6_mV4_nV4-1.uai,5,,0,0.2380217365505316 0.7148168932547155 0.04932178536940947 0.2441313238563947 0.04612729124451043 0.2253821398615677 0.06769789500748785 0.44571452533370787,270.0
vs_n6_mID2_mD6_mV4_nV4-1,4,6,2,4,6,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n6_mID2_mD6_mV4_nV4-1.uai,0,5,0,,
vm_n6_mID2_mD6_mV4_nV4-1,4,6,2,4,6,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n6_mID2_mD6_mV4_nV4-1.uai,1,,3,0.03238579137500001 0.7102634368749999 0.04997832550000001 0.78911017865625 0.06570575012500003 0.7801956161875,279.0
vm_n6_mID2_mD6_mV4_nV4-1,4,6,2,4,6,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n6_mID2_mD6_mV4_nV4-1.uai,2,4 1 0,0,,
vs_n7_mID2_mD6_mV4_nV4-1,4,6,2,4,7,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n7_mID2_mD6_mV4_nV4-1.uai,6,,0,0.23441003746067587 0.9455426139489214 0.05445738605107885 0.7655899625393241,8963.0
vs_n7_mID2_mD6_mV4_nV4-1,4,6,2,4,7,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n7_mID2_mD6_mV4_nV4-1.uai,0,6,0,,
vm_n7_mID2_mD6_mV4_nV4-1,4,6,2,4,7,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n7_mID2_mD6_mV4_nV4-1.uai,4,,1,,
vm_n7_mID2_mD6_mV4_nV4-1,4,6,2,4,7,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n7_mID2_mD6_mV4_nV4-1.uai,2,4 1,0,,
vs_n7_mID2_mD6_mV4_nV4-1,4,6,2,4,7,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n7_mID2_mD6_mV4_nV4-1.uai,6,,0,0.25749176286803904 0.9275790523893523 0.07242094761064764 0.742508237131961,1871.0
vs_n7_mID2_mD6_mV4_nV4-1,4,6,2,4,7,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n7_mID2_mD6_mV4_nV4-1.uai,0,6,0,,
